date,date_key,department_id,region_id,revenue,opex,capex,headcount,profit,budget,forecast,year,quarter,month,month_name,year_month,department_name,cost_center,region_name,profit_margin,revenue_variance,forecast_accuracy
2022-01-01,20220101,3,1,786189.43,510548.08,91394.67,25,184246.68,768260.36,794346.88,2022,Q1,1,January,2022-01,Marketing,CC1003,North America,23.44,2.33,98.96
2022-01-01,20220101,3,2,694960.93,524933.26,57413.95,22,112613.72,662548.9,682803.37,2022,Q1,1,January,2022-01,Marketing,CC1003,Europe,16.2,4.89,98.25
2022-01-01,20220101,3,3,712471.21,447324.39,72171.07,19,192975.75,701594.86,723866.0,2022,Q1,1,January,2022-01,Marketing,CC1003,Asia Pacific,27.09,1.55,98.4
2022-01-01,20220101,3,4,423065.7,310004.75,50148.42,15,62912.53,441546.16,415488.73,2022,Q1,1,January,2022-01,Marketing,CC1003,Latin America,14.87,-4.19,98.21
2022-01-01,20220101,4,1,550728.14,359092.12,72189.12,36,119446.89,537319.56,554124.47,2022,Q1,1,January,2022-01,Operations,CC1004,North America,21.69,2.5,99.38
2022-01-01,20220101,4,2,427795.54,305046.47,50594.85,30,72154.22,432438.29,425220.32,2022,Q1,1,January,2022-01,Operations,CC1004,Europe,16.87,-1.07,99.4
2022-01-01,20220101,4,3,374347.08,235932.01,39985.96,23,98429.11,387472.29,375263.82,2022,Q1,1,January,2022-01,Operations,CC1004,Asia Pacific,26.29,-3.39,99.76
2022-01-01,20220101,4,4,331590.65,206565.65,45522.99,20,79502.01,317254.93,334347.29,2022,Q1,1,January,2022-01,Operations,CC1004,Latin America,23.98,4.52,99.17
2022-01-01,20220101,5,1,285926.47,176229.37,8434.72,20,101262.38,276370.08,291023.94,2022,Q1,1,January,2022-01,Finance,CC1005,North America,35.42,3.46,98.22
2022-01-01,20220101,5,2,259894.26,190711.57,7679.24,16,61503.45,263817.98,260366.56,2022,Q1,1,January,2022-01,Finance,CC1005,Europe,23.66,-1.49,99.82
2022-01-01,20220101,5,3,183882.59,129177.62,6192.59,14,48512.39,175643.85,185988.25,2022,Q1,1,January,2022-01,Finance,CC1005,Asia Pacific,26.38,4.69,98.85
2022-01-01,20220101,5,4,149889.76,97686.78,3893.61,11,48309.37,153738.2,150005.99,2022,Q1,1,January,2022-01,Finance,CC1005,Latin America,32.23,-2.5,99.92
2022-01-01,20220101,6,1,192938.78,149636.76,4444.66,14,38857.36,187899.15,192562.47,2022,Q1,1,January,2022-01,HR,CC1006,North America,20.14,2.68,99.8
2022-01-01,20220101,6,2,202065.65,152438.83,3276.97,10,46349.85,201336.83,205373.23,2022,Q1,1,January,2022-01,HR,CC1006,Europe,22.94,0.36,98.36
2022-01-01,20220101,6,3,160603.29,112352.04,2705.17,10,45546.08,165776.37,159835.09,2022,Q1,1,January,2022-01,HR,CC1006,Asia Pacific,28.36,-3.12,99.52
2022-01-01,20220101,6,4,133689.77,106001.99,2356.97,7,25330.81,130844.02,135255.83,2022,Q1,1,January,2022-01,HR,CC1006,Latin America,18.95,2.17,98.83
2022-01-01,20220101,7,1,433214.98,314911.11,38787.15,52,79516.72,451197.3,433787.32,2022,Q1,1,January,2022-01,Customer Support,CC1007,North America,18.36,-3.99,99.87
2022-01-01,20220101,7,2,316597.94,234022.81,28298.91,43,54276.23,327906.16,321741.3,2022,Q1,1,January,2022-01,Customer Support,CC1007,Europe,17.14,-3.45,98.38
2022-01-01,20220101,7,3,296268.81,236038.64,20295.23,37,39934.94,286913.38,300937.89,2022,Q1,1,January,2022-01,Customer Support,CC1007,Asia Pacific,13.48,3.26,98.42
2022-01-01,20220101,7,4,258391.23,162895.22,20177.86,32,75318.15,247628.3,262343.75,2022,Q1,1,January,2022-01,Customer Support,CC1007,Latin America,29.15,4.35,98.47
2022-01-01,20220101,8,1,769866.8,539708.46,182743.38,33,47414.95,807136.84,775037.84,2022,Q1,1,January,2022-01,Product,CC1008,North America,6.16,-4.62,99.33
2022-01-01,20220101,8,2,611756.01,387358.39,141042.93,27,83354.69,591092.94,599829.4,2022,Q1,1,January,2022-01,Product,CC1008,Europe,13.63,3.5,98.05
2022-01-01,20220101,8,3,538686.81,380032.73,117190.39,27,41463.69,516030.0,543674.98,2022,Q1,1,January,2022-01,Product,CC1008,Asia Pacific,7.7,4.39,99.07
2022-01-01,20220101,8,4,373001.63,287821.26,84121.22,19,1059.14,380843.72,370231.72,2022,Q1,1,January,2022-01,Product,CC1008,Latin America,0.28,-2.06,99.26
2022-02-01,20220201,1,1,1168550.71,893155.31,172426.57,65,102968.84,1178797.05,1168280.19,2022,Q1,2,February,2022-02,Engineering,CC1001,North America,8.81,-0.87,99.98
2022-02-01,20220201,1,2,1079019.36,719750.81,140731.85,58,218536.7,1012509.32,1093088.83,2022,Q1,2,February,2022-02,Engineering,CC1001,Europe,20.25,6.57,98.7
2022-02-01,20220201,1,3,778141.72,504216.24,100005.47,49,173920.01,850662.32,776596.36,2022,Q1,2,February,2022-02,Engineering,CC1001,Asia Pacific,22.35,-8.53,99.8
2022-02-01,20220201,1,4,738930.14,539588.6,116200.99,38,83140.55,553192.46,749022.38,2022,Q1,2,February,2022-02,Engineering,CC1001,Latin America,11.25,33.58,98.63
2022-02-01,20220201,2,1,1752889.34,1394986.12,92347.19,37,265556.02,1521836.72,1765242.13,2022,Q1,2,February,2022-02,Sales,CC1002,North America,15.15,15.18,99.3
2022-02-01,20220201,2,2,1396123.79,1029313.82,57789.5,31,309020.47,1425261.3,1415989.92,2022,Q1,2,February,2022-02,Sales,CC1002,Europe,22.13,-2.04,98.58
2022-02-01,20220201,2,3,1217554.42,934361.28,55502.85,31,227690.29,1259752.86,1227009.98,2022,Q1,2,February,2022-02,Sales,CC1002,Asia Pacific,18.7,-3.35,99.22
2022-02-01,20220201,2,4,1035318.78,684410.04,45815.85,21,305092.89,1015279.86,1027199.66,2022,Q1,2,February,2022-02,Sales,CC1002,Latin America,29.47,1.97,99.22
2022-02-01,20220201,3,1,924681.35,728335.4,106197.97,28,90147.98,768260.36,935350.22,2022,Q1,2,February,2022-02,Marketing,CC1003,North America,9.75,20.36,98.85
2022-02-01,20220201,3,2,773180.65,504158.14,89911.48,23,179111.03,662548.9,775049.91,2022,Q1,2,February,2022-02,Marketing,CC1003,Europe,23.17,16.7,99.76
2022-02-01,20220201,3,3,585665.44,403764.26,57637.87,21,124263.31,701594.86,586758.25,2022,Q1,2,February,2022-02,Marketing,CC1003,Asia Pacific,21.22,-16.52,99.81
2022-02-01,20220201,3,4,497198.28,395451.66,41977.87,15,59768.76,441546.16,488090.1,2022,Q1,2,February,2022-02,Marketing,CC1003,Latin America,12.02,12.6,98.17
2022-02-01,20220201,4,1,631791.14,495081.21,69144.35,36,67565.57,537319.56,626540.15,2022,Q1,2,February,2022-02,Operations,CC1004,North America,10.69,17.58,99.17
2022-02-01,20220201,4,2,551668.58,414188.57,74274.19,25,63205.82,432438.29,561881.3,2022,Q1,2,February,2022-02,Operations,CC1004,Europe,11.46,27.57,98.15
2022-02-01,20220201,4,3,472088.52,312027.01,64114.79,24,95946.72,387472.29,479127.43,2022,Q1,2,February,2022-02,Operations,CC1004,Asia Pacific,20.32,21.84,98.51
2022-02-01,20220201,4,4,303842.46,225067.41,37054.66,18,41720.39,317254.93,300705.52,2022,Q1,2,February,2022-02,Operations,CC1004,Latin America,13.73,-4.23,98.97
2022-02-01,20220201,5,1,251580.21,174534.67,6947.43,20,70098.1,276370.08,249539.77,2022,Q1,2,February,2022-02,Finance,CC1005,North America,27.86,-8.97,99.19
2022-02-01,20220201,5,2,230831.88,172809.67,5673.32,18,52348.9,263817.98,234084.43,2022,Q1,2,February,2022-02,Finance,CC1005,Europe,22.68,-12.5,98.59
2022-02-01,20220201,5,3,232141.16,166826.92,8057.07,14,57257.17,175643.85,228231.62,2022,Q1,2,February,2022-02,Finance,CC1005,Asia Pacific,24.66,32.17,98.32
2022-02-01,20220201,5,4,158467.02,120263.1,3869.14,12,34334.78,153738.2,161607.44,2022,Q1,2,February,2022-02,Finance,CC1005,Latin America,21.67,3.08,98.02
2022-02-01,20220201,6,1,244599.2,172268.56,4038.12,14,68292.52,187899.15,245567.61,2022,Q1,2,February,2022-02,HR,CC1006,North America,27.92,30.18,99.6
2022-02-01,20220201,6,2,162902.74,100799.57,3791.89,11,58311.28,201336.83,165048.41,2022,Q1,2,February,2022-02,HR,CC1006,Europe,35.8,-19.09,98.68
2022-02-01,20220201,6,3,184607.22,131874.99,3717.91,10,49014.32,165776.37,183255.5,2022,Q1,2,February,2022-02,HR,CC1006,Asia Pacific,26.55,11.36,99.27
2022-02-01,20220201,6,4,126395.72,95400.45,2630.98,8,28364.3,130844.02,126109.46,2022,Q1,2,February,2022-02,HR,CC1006,Latin America,22.44,-3.4,99.77
2022-02-01,20220201,7,1,456230.95,331342.98,37837.2,56,87050.77,451197.3,451439.31,2022,Q1,2,February,2022-02,Customer Support,CC1007,North America,19.08,1.12,98.95
2022-02-01,20220201,7,2,369724.55,229541.62,28211.6,45,111971.33,327906.16,371975.79,2022,Q1,2,February,2022-02,Customer Support,CC1007,Europe,30.29,12.75,99.39
2022-02-01,20220201,7,3,376330.78,271007.17,33039.96,40,72283.65,286913.38,378349.48,2022,Q1,2,February,2022-02,Customer Support,CC1007,Asia Pacific,19.21,31.17,99.46
2022-02-01,20220201,7,4,224660.14,146226.42,16979.66,31,61454.07,247628.3,220577.16,2022,Q1,2,February,2022-02,Customer Support,CC1007,Latin America,27.35,-9.28,98.18
2022-02-01,20220201,8,1,657156.46,430675.94,156220.95,32,70259.57,807136.84,656684.39,2022,Q1,2,February,2022-02,Product,CC1008,North America,10.69,-18.58,99.93
2022-02-01,20220201,8,2,557957.98,402932.71,101802.03,26,53223.24,591092.94,558327.85,2022,Q1,2,February,2022-02,Product,CC1008,Europe,9.54,-5.61,99.93
2022-02-01,20220201,8,3,470569.43,283062.95,83538.08,23,103968.4,516030.0,463191.39,2022,Q1,2,February,2022-02,Product,CC1008,Asia Pacific,22.09,-8.81,98.43
2022-02-01,20220201,8,4,408976.35,311033.52,84152.57,19,13790.26,380843.72,405598.02,2022,Q1,2,February,2022-02,Product,CC1008,Latin America,3.37,7.39,99.17
2022-03-01,20220301,1,1,1359768.72,923830.96,170277.81,70,265659.95,1178797.05,1338765.1,2022,Q1,3,March,2022-03,Engineering,CC1001,North America,19.54,15.35,98.46
2022-03-01,20220301,1,2,956618.36,671050.93,164972.04,56,120595.39,1012509.32,964357.73,2022,Q1,3,March,2022-03,Engineering,CC1001,Europe,12.61,-5.52,99.19
2022-03-01,20220301,1,3,1036366.34,649073.98,141447.31,50,245845.05,850662.32,1033125.75,2022,Q1,3,March,2022-03,Engineering,CC1001,Asia Pacific,23.72,21.83,99.69
2022-03-01,20220301,1,4,683494.63,534166.23,111301.6,40,38026.8,553192.46,678282.92,2022,Q1,3,March,2022-03,Engineering,CC1001,Latin America,5.56,23.55,99.24
2022-03-01,20220301,2,1,1981166.32,1567126.53,111785.26,36,302254.52,1521836.72,1991975.67,2022,Q1,3,March,2022-03,Sales,CC1002,North America,15.26,30.18,99.45
2022-03-01,20220301,2,2,1302164.56,848388.13,53636.8,34,400139.62,1425261.3,1311883.39,2022,Q1,3,March,2022-03,Sales,CC1002,Europe,30.73,-8.64,99.25
2022-03-01,20220301,2,3,1197687.87,810556.56,58836.09,29,328295.22,1259752.86,1179532.12,2022,Q1,3,March,2022-03,Sales,CC1002,Asia Pacific,27.41,-4.93,98.48
2022-03-01,20220301,2,4,1027746.85,771052.29,42569.43,21,214125.13,1015279.86,1021776.52,2022,Q1,3,March,2022-03,Sales,CC1002,Latin America,20.83,1.23,99.42
2022-03-01,20220301,3,1,1022527.59,750243.35,109560.56,26,162723.68,768260.36,1026358.42,2022,Q1,3,March,2022-03,Marketing,CC1003,North America,15.91,33.1,99.63
2022-03-01,20220301,3,2,641826.81,466748.79,74793.03,23,100285.0,662548.9,651420.8,2022,Q1,3,March,2022-03,Marketing,CC1003,Europe,15.62,-3.13,98.51
2022-03-01,20220301,3,3,722659.68,451020.35,83899.44,18,187739.89,701594.86,723641.56,2022,Q1,3,March,2022-03,Marketing,CC1003,Asia Pacific,25.98,3.0,99.86
2022-03-01,20220301,3,4,470136.23,283182.48,45547.44,15,141406.31,441546.16,469872.97,2022,Q1,3,March,2022-03,Marketing,CC1003,Latin America,30.08,6.47,99.94
2022-03-01,20220301,4,1,615860.45,374903.7,62758.74,34,178198.01,537319.56,611996.97,2022,Q1,3,March,2022-03,Operations,CC1004,North America,28.93,14.62,99.37
2022-03-01,20220301,4,2,536086.03,391588.5,73223.46,29,71274.06,432438.29,534583.51,2022,Q1,3,March,2022-03,Operations,CC1004,Europe,13.3,23.97,99.72
2022-03-01,20220301,4,3,474865.22,311072.92,52569.03,27,111223.27,387472.29,473847.48,2022,Q1,3,March,2022-03,Operations,CC1004,Asia Pacific,23.42,22.55,99.79
2022-03-01,20220301,4,4,382550.19,292453.68,52471.73,21,37624.78,317254.93,381494.13,2022,Q1,3,March,2022-03,Operations,CC1004,Latin America,9.84,20.58,99.72
2022-03-01,20220301,5,1,284605.85,203902.94,8098.19,20,72604.71,276370.08,286946.28,2022,Q1,3,March,2022-03,Finance,CC1005,North America,25.51,2.98,99.18
2022-03-01,20220301,5,2,264975.59,178834.83,6889.98,16,79250.78,263817.98,261187.44,2022,Q1,3,March,2022-03,Finance,CC1005,Europe,29.91,0.44,98.57
2022-03-01,20220301,5,3,252135.81,168723.11,6518.6,13,76894.11,175643.85,253606.49,2022,Q1,3,March,2022-03,Finance,CC1005,Asia Pacific,30.5,43.55,99.42
2022-03-01,20220301,5,4,182770.37,122112.69,4543.77,11,56113.91,153738.2,181390.22,2022,Q1,3,March,2022-03,Finance,CC1005,Latin America,30.7,18.88,99.24
2022-03-01,20220301,6,1,237713.9,171428.77,4496.77,12,61788.36,187899.15,242354.42,2022,Q1,3,March,2022-03,HR,CC1006,North America,25.99,26.51,98.05
2022-03-01,20220301,6,2,185504.31,136838.15,3176.65,11,45489.5,201336.83,181998.55,2022,Q1,3,March,2022-03,HR,CC1006,Europe,24.52,-7.86,98.11
2022-03-01,20220301,6,3,169567.05,134433.35,3234.26,9,31899.44,165776.37,166385.67,2022,Q1,3,March,2022-03,HR,CC1006,Asia Pacific,18.81,2.29,98.12
2022-03-01,20220301,6,4,127245.37,80419.71,2059.7,8,44765.96,130844.02,127034.25,2022,Q1,3,March,2022-03,HR,CC1006,Latin America,35.18,-2.75,99.83
2022-03-01,20220301,7,1,422897.0,329866.69,28637.08,59,64393.22,451197.3,419750.08,2022,Q1,3,March,2022-03,Customer Support,CC1007,North America,15.23,-6.27,99.26
2022-03-01,20220301,7,2,420035.24,302672.59,37994.13,50,79368.51,327906.16,416480.15,2022,Q1,3,March,2022-03,Customer Support,CC1007,Europe,18.9,28.1,99.15
2022-03-01,20220301,7,3,385419.38,261274.4,29421.52,39,94723.46,286913.38,386057.75,2022,Q1,3,March,2022-03,Customer Support,CC1007,Asia Pacific,24.58,34.33,99.83
2022-03-01,20220301,7,4,236016.77,167747.1,19196.32,33,49073.35,247628.3,239166.65,2022,Q1,3,March,2022-03,Customer Support,CC1007,Latin America,20.79,-4.69,98.67
2022-03-01,20220301,8,1,738956.42,488056.07,133564.0,32,117336.35,807136.84,725881.26,2022,Q1,3,March,2022-03,Product,CC1008,North America,15.88,-8.45,98.23
2022-03-01,20220301,8,2,597364.46,390705.95,141762.59,28,64895.93,591092.94,593715.21,2022,Q1,3,March,2022-03,Product,CC1008,Europe,10.86,1.06,99.39
2022-03-01,20220301,8,3,577922.36,362842.39,112997.4,26,102082.56,516030.0,577665.71,2022,Q1,3,March,2022-03,Product,CC1008,Asia Pacific,17.66,11.99,99.96
2022-03-01,20220301,8,4,425967.21,340249.69,98153.57,20,-12436.05,380843.72,427149.31,2022,Q1,3,March,2022-03,Product,CC1008,Latin America,-2.92,11.85,99.72
2022-04-01,20220401,1,1,1243032.83,795867.21,178634.09,62,268531.53,1178797.05,1241816.95,2022,Q2,4,April,2022-04,Engineering,CC1001,North America,21.6,5.45,99.9
2022-04-01,20220401,1,2,1012577.51,653669.36,180078.54,62,178829.61,1012509.32,1021575.0,2022,Q2,4,April,2022-04,Engineering,CC1001,Europe,17.66,0.01,99.11
2022-04-01,20220401,1,3,908718.36,703342.4,116169.77,54,89206.18,850662.32,895081.07,2022,Q2,4,April,2022-04,Engineering,CC1001,Asia Pacific,9.82,6.82,98.5
2022-04-01,20220401,1,4,761536.15,498923.09,131460.51,43,131152.56,553192.46,750837.97,2022,Q2,4,April,2022-04,Engineering,CC1001,Latin America,17.22,37.66,98.6
2022-04-01,20220401,2,1,1779265.2,1416646.46,88372.81,44,274245.93,1521836.72,1785580.27,2022,Q2,4,April,2022-04,Sales,CC1002,North America,15.41,16.92,99.65
2022-04-01,20220401,2,2,1443428.23,948558.55,63603.89,36,431265.79,1425261.3,1436877.41,2022,Q2,4,April,2022-04,Sales,CC1002,Europe,29.88,1.27,99.55
2022-04-01,20220401,2,3,1354125.43,945809.35,69799.18,33,338516.9,1259752.86,1380164.68,2022,Q2,4,April,2022-04,Sales,CC1002,Asia Pacific,25.0,7.49,98.08
2022-04-01,20220401,2,4,1020556.56,781239.91,56427.14,24,182889.51,1015279.86,1039173.44,2022,Q2,4,April,2022-04,Sales,CC1002,Latin America,17.92,0.52,98.18
2022-04-01,20220401,3,1,818861.36,509211.26,93479.97,27,216170.13,768260.36,830226.14,2022,Q2,4,April,2022-04,Marketing,CC1003,North America,26.4,6.59,98.61
2022-04-01,20220401,3,2,838172.25,513373.39,96673.61,22,228125.25,662548.9,838522.01,2022,Q2,4,April,2022-04,Marketing,CC1003,Europe,27.22,26.51,99.96
2022-04-01,20220401,3,3,700406.81,550013.03,56568.11,20,93825.68,701594.86,705666.08,2022,Q2,4,April,2022-04,Marketing,CC1003,Asia Pacific,13.4,-0.17,99.25
2022-04-01,20220401,3,4,559893.95,413485.31,47802.29,15,98606.34,441546.16,556729.78,2022,Q2,4,April,2022-04,Marketing,CC1003,Latin America,17.61,26.8,99.43
2022-04-01,20220401,4,1,654585.45,429245.7,69460.57,37,155879.18,537319.56,641725.82,2022,Q2,4,April,2022-04,Operations,CC1004,North America,23.81,21.82,98.04
2022-04-01,20220401,4,2,574485.98,422456.46,77995.97,27,74033.56,432438.29,563325.22,2022,Q2,4,April,2022-04,Operations,CC1004,Europe,12.89,32.85,98.06
2022-04-01,20220401,4,3,481955.38,369577.32,63397.79,24,48980.27,387472.29,486841.02,2022,Q2,4,April,2022-04,Operations,CC1004,Asia Pacific,10.16,24.38,98.99
2022-04-01,20220401,4,4,378113.71,276668.87,50203.51,21,51241.34,317254.93,379831.93,2022,Q2,4,April,2022-04,Operations,CC1004,Latin America,13.55,19.18,99.55
2022-04-01,20220401,5,1,262888.78,183371.65,6554.29,20,72962.85,276370.08,261911.96,2022,Q2,4,April,2022-04,Finance,CC1005,North America,27.75,-4.88,99.63
2022-04-01,20220401,5,2,217379.92,145593.27,5506.66,18,66279.99,263817.98,221272.66,2022,Q2,4,April,2022-04,Finance,CC1005,Europe,30.49,-17.6,98.21
2022-04-01,20220401,5,3,196067.49,155093.9,5935.14,14,35038.44,175643.85,192748.95,2022,Q2,4,April,2022-04,Finance,CC1005,Asia Pacific,17.87,11.63,98.31
2022-04-01,20220401,5,4,174975.77,132789.66,5684.09,10,36502.02,153738.2,171986.5,2022,Q2,4,April,2022-04,Finance,CC1005,Latin America,20.86,13.81,98.29
2022-04-01,20220401,6,1,218372.81,143920.37,3899.94,13,70552.5,187899.15,221023.7,2022,Q2,4,April,2022-04,HR,CC1006,North America,32.31,16.22,98.79
2022-04-01,20220401,6,2,211575.15,144087.02,4918.89,11,62569.24,201336.83,211375.74,2022,Q2,4,April,2022-04,HR,CC1006,Europe,29.57,5.09,99.91
2022-04-01,20220401,6,3,154829.78,112730.82,3689.88,10,38409.08,165776.37,153949.19,2022,Q2,4,April,2022-04,HR,CC1006,Asia Pacific,24.81,-6.6,99.43
2022-04-01,20220401,6,4,137025.67,85584.06,3166.56,8,48275.05,130844.02,136748.06,2022,Q2,4,April,2022-04,HR,CC1006,Latin America,35.23,4.72,99.8
2022-04-01,20220401,7,1,461441.42,334525.08,30592.1,57,96324.24,451197.3,456678.09,2022,Q2,4,April,2022-04,Customer Support,CC1007,North America,20.87,2.27,98.97
2022-04-01,20220401,7,2,398939.71,304992.18,35795.53,46,58151.99,327906.16,399261.57,2022,Q2,4,April,2022-04,Customer Support,CC1007,Europe,14.58,21.66,99.92
2022-04-01,20220401,7,3,301243.06,227459.36,21895.88,41,51887.81,286913.38,298643.62,2022,Q2,4,April,2022-04,Customer Support,CC1007,Asia Pacific,17.22,4.99,99.14
2022-04-01,20220401,7,4,233587.89,169564.14,15355.75,33,48668.0,247628.3,231883.51,2022,Q2,4,April,2022-04,Customer Support,CC1007,Latin America,20.83,-5.67,99.27
2022-04-01,20220401,8,1,637322.69,447544.45,104360.41,32,85417.82,807136.84,642599.12,2022,Q2,4,April,2022-04,Product,CC1008,North America,13.4,-21.04,99.17
2022-04-01,20220401,8,2,542827.47,416819.68,87018.28,27,38989.51,591092.94,548058.24,2022,Q2,4,April,2022-04,Product,CC1008,Europe,7.18,-8.17,99.04
2022-04-01,20220401,8,3,531322.5,329621.04,100323.63,24,101377.83,516030.0,538606.12,2022,Q2,4,April,2022-04,Product,CC1008,Asia Pacific,19.08,2.96,98.63
2022-04-01,20220401,8,4,412867.41,312865.35,95516.78,19,4485.28,380843.72,419637.5,2022,Q2,4,April,2022-04,Product,CC1008,Latin America,1.09,8.41,98.36
2022-05-01,20220501,1,1,1126245.14,892904.81,141183.13,72,92157.2,1178797.05,1125966.46,2022,Q2,5,May,2022-05,Engineering,CC1001,North America,8.18,-4.46,99.98
2022-05-01,20220501,1,2,941557.5,684081.42,152750.22,52,104725.86,1012509.32,929014.19,2022,Q2,5,May,2022-05,Engineering,CC1001,Europe,11.12,-7.01,98.67
2022-05-01,20220501,1,3,933009.86,684154.75,166041.09,54,82814.02,850662.32,949832.87,2022,Q2,5,May,2022-05,Engineering,CC1001,Asia Pacific,8.88,9.68,98.2
2022-05-01,20220501,1,4,723524.65,477244.41,91397.0,42,154883.23,553192.46,727696.47,2022,Q2,5,May,2022-05,Engineering,CC1001,Latin America,21.41,30.79,99.42
2022-05-01,20220501,2,1,1516186.32,1018892.51,89661.19,41,407632.62,1521836.72,1512106.52,2022,Q2,5,May,2022-05,Sales,CC1002,North America,26.89,-0.37,99.73
2022-05-01,20220501,2,2,1443052.12,926117.01,68363.36,33,448571.76,1425261.3,1417213.12,2022,Q2,5,May,2022-05,Sales,CC1002,Europe,31.08,1.25,98.21
2022-05-01,20220501,2,3,1421030.75,970991.57,80208.09,33,369831.09,1259752.86,1404660.14,2022,Q2,5,May,2022-05,Sales,CC1002,Asia Pacific,26.03,12.8,98.85
2022-05-01,20220501,2,4,1071417.45,744052.66,61717.0,22,265647.78,1015279.86,1079037.94,2022,Q2,5,May,2022-05,Sales,CC1002,Latin America,24.79,5.53,99.29
2022-05-01,20220501,3,1,905308.29,596652.75,77371.3,28,231284.24,768260.36,913948.46,2022,Q2,5,May,2022-05,Marketing,CC1003,North America,25.55,17.84,99.05
2022-05-01,20220501,3,2,690378.14,503262.55,66141.84,24,120973.75,662548.9,682071.93,2022,Q2,5,May,2022-05,Marketing,CC1003,Europe,17.52,4.2,98.8
2022-05-01,20220501,3,3,734715.66,483062.26,69585.98,19,182067.42,701594.86,723298.54,2022,Q2,5,May,2022-05,Marketing,CC1003,Asia Pacific,24.78,4.72,98.45
2022-05-01,20220501,3,4,513994.29,335904.8,58296.83,14,119792.67,441546.16,511508.5,2022,Q2,5,May,2022-05,Marketing,CC1003,Latin America,23.31,16.41,99.52
2022-05-01,20220501,4,1,556111.71,335816.69,56706.53,34,163588.48,537319.56,555952.99,2022,Q2,5,May,2022-05,Operations,CC1004,North America,29.42,3.5,99.97
2022-05-01,20220501,4,2,473210.99,334175.7,58946.15,26,80089.14,432438.29,472531.37,2022,Q2,5,May,2022-05,Operations,CC1004,Europe,16.92,9.43,99.86
2022-05-01,20220501,4,3,499450.54,351516.52,64190.4,25,83743.63,387472.29,504924.35,2022,Q2,5,May,2022-05,Operations,CC1004,Asia Pacific,16.77,28.9,98.9
2022-05-01,20220501,4,4,368963.14,259845.69,52705.89,18,56411.56,317254.93,361834.0,2022,Q2,5,May,2022-05,Operations,CC1004,Latin America,15.29,16.3,98.07
2022-05-01,20220501,5,1,316011.79,240621.21,8040.13,19,67350.46,276370.08,309913.43,2022,Q2,5,May,2022-05,Finance,CC1005,North America,21.31,14.34,98.07
2022-05-01,20220501,5,2,228494.99,172428.81,6904.1,16,49162.09,263817.98,227322.72,2022,Q2,5,May,2022-05,Finance,CC1005,Europe,21.52,-13.39,99.49
2022-05-01,20220501,5,3,186443.03,123044.96,5920.97,17,57477.1,175643.85,189031.31,2022,Q2,5,May,2022-05,Finance,CC1005,Asia Pacific,30.83,6.15,98.61
2022-05-01,20220501,5,4,146149.02,113954.17,4881.14,12,27313.72,153738.2,145903.47,2022,Q2,5,May,2022-05,Finance,CC1005,Latin America,18.69,-4.94,99.83
2022-05-01,20220501,6,1,212531.6,140394.8,3512.2,13,68624.6,187899.15,210377.41,2022,Q2,5,May,2022-05,HR,CC1006,North America,32.29,13.11,98.99
2022-05-01,20220501,6,2,181827.26,136277.51,3598.45,10,41951.3,201336.83,185156.81,2022,Q2,5,May,2022-05,HR,CC1006,Europe,23.07,-9.69,98.17
2022-05-01,20220501,6,3,186269.15,141012.81,4457.54,10,40798.8,165776.37,189717.13,2022,Q2,5,May,2022-05,HR,CC1006,Asia Pacific,21.9,12.36,98.15
2022-05-01,20220501,6,4,111607.24,75126.87,1986.95,7,34493.42,130844.02,110003.68,2022,Q2,5,May,2022-05,HR,CC1006,Latin America,30.91,-14.7,98.56
2022-05-01,20220501,7,1,454582.78,343784.76,37505.6,51,73292.42,451197.3,460240.04,2022,Q2,5,May,2022-05,Customer Support,CC1007,North America,16.12,0.75,98.76
2022-05-01,20220501,7,2,380303.35,257706.16,32543.38,44,90053.81,327906.16,377948.4,2022,Q2,5,May,2022-05,Customer Support,CC1007,Europe,23.68,15.98,99.38
2022-05-01,20220501,7,3,370048.32,243529.13,29248.48,45,97270.71,286913.38,373123.0,2022,Q2,5,May,2022-05,Customer Support,CC1007,Asia Pacific,26.29,28.98,99.17
2022-05-01,20220501,7,4,222186.1,139857.4,14275.66,33,68053.04,247628.3,221721.05,2022,Q2,5,May,2022-05,Customer Support,CC1007,Latin America,30.63,-10.27,99.79
2022-05-01,20220501,8,1,650618.42,515020.97,131667.46,33,3929.99,807136.84,650634.13,2022,Q2,5,May,2022-05,Product,CC1008,North America,0.6,-19.39,100.0
2022-05-01,20220501,8,2,641816.63,394876.3,116795.42,30,130144.91,591092.94,640781.12,2022,Q2,5,May,2022-05,Product,CC1008,Europe,20.28,8.58,99.84
2022-05-01,20220501,8,3,555758.68,381563.46,90873.21,24,83322.01,516030.0,554548.05,2022,Q2,5,May,2022-05,Product,CC1008,Asia Pacific,14.99,7.7,99.78
2022-05-01,20220501,8,4,389107.73,237354.08,88518.89,22,63234.76,380843.72,393670.3,2022,Q2,5,May,2022-05,Product,CC1008,Latin America,16.25,2.17,98.83
2022-06-01,20220601,1,1,1242411.37,805573.85,220699.0,65,216138.52,1178797.05,1264845.83,2022,Q2,6,June,2022-06,Engineering,CC1001,North America,17.4,5.4,98.19
2022-06-01,20220601,1,2,1074945.26,797979.77,192273.98,59,84691.51,1012509.32,1064606.08,2022,Q2,6,June,2022-06,Engineering,CC1001,Europe,7.88,6.17,99.04
